,id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
1520,21214,19694,19694,2014/2015,32,2015-02-07,1726207,8429,8597,0,0,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,7,7,9,11,11,1,3,3,3,3,6,8,8,8,8,11,41066.0,244953.0,17480.0,391038.0,262930.0,127140.0,355744.0,190493.0,159803.0,30953.0,282295.0,33914.0,181258.0,102777.0,194134.0,240540.0,41941.0,246316.0,43250.0,419136.0,159373.0,180137.0,,,,,,,,,1.85,3.6,4.0,1.9,3.3,3.7,2.0,3.3,3.3,1.95,3.4,4.0,1.91,3.56,4.44,1.91,3.4,4.2,,,,1.87,3.6,4.4,,,,,,
1521,21215,19694,19694,2014/2015,32,2015-04-07,1726208,9927,9800,5,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,8,11,241996.0,98959.0,264686.0,41060.0,95176.0,35451.0,37294.0,41059.0,306651.0,32826.0,363351.0,115675.0,245022.0,109786.0,155350.0,318493.0,23660.0,150260.0,614458.0,591757.0,356406.0,277569.0,,,,,,,,,2.2,3.25,3.3,2.15,3.25,3.1,2.0,3.3,3.3,2.2,3.25,3.3,2.16,3.43,3.61,2.2,3.3,3.3,,,,2.2,3.4,3.4,,,,,,
1522,21216,19694,19694,2014/2015,32,2015-04-07,1726209,8649,8467,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,32658.0,294863.0,35955.0,32833.0,253631.0,35398.0,369742.0,24439.0,135335.0,210382.0,46377.0,14100.0,32725.0,23151.0,35968.0,67228.0,17528.0,32973.0,181262.0,282253.0,24002.0,35725.0,,,,,,,,,2.5,3.2,2.88,2.55,3.2,2.55,2.55,3.2,2.55,2.62,3.2,2.62,2.6,3.26,2.95,2.62,3.1,2.8,,,,2.63,3.4,2.75,,,,,,
1523,21217,19694,19694,2014/2015,32,2015-04-08,1726216,9925,8426,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,32562.0,170593.0,566732.0,209405.0,129819.0,291932.0,70078.0,243160.0,23574.0,237563.0,130298.0,109622.0,287156.0,149174.0,159663.0,195283.0,354786.0,214953.0,89405.0,195678.0,80293.0,36611.0,,,,,,,,,1.17,7.0,15.0,1.16,6.25,12.5,1.15,6.2,14.0,1.17,7.0,15.0,1.17,8.1,18.28,1.17,7.0,17.0,,,,1.18,7.5,17.0,,,,,,
1524,21218,19694,19694,2014/2015,33,2015-04-11,1726210,9938,8429,1,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,13471.0,94467.0,419207.0,211849.0,14039.0,410141.0,36610.0,481106.0,179050.0,393272.0,200612.0,41066.0,244953.0,241424.0,445515.0,262930.0,314409.0,127140.0,355744.0,25674.0,192856.0,190493.0,,,,,,,,,1.83,3.75,4.0,1.78,3.4,4.1,1.9,3.3,3.7,1.9,3.4,3.75,1.85,3.97,4.28,1.91,3.5,4.0,,,,1.83,3.9,4.2,,,,,,
1525,21219,19694,19694,2014/2015,33,2015-04-11,1726211,8066,9925,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,23114.0,34259.0,35751.0,275936.0,180274.0,95352.0,41896.0,147877.0,439369.0,469296.0,27974.0,32562.0,144989.0,566732.0,209405.0,129819.0,25382.0,291932.0,237563.0,70078.0,243160.0,74814.0,,,,,,,,,6.5,4.5,1.45,5.5,4.1,1.48,6.5,3.9,1.45,6.5,4.2,1.53,6.44,4.38,1.55,6.5,4.0,1.53,,,,6.5,4.33,1.53,,,,,,
1526,21220,19694,19694,2014/2015,33,2015-04-12,1726212,8597,8485,1,2,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,33914.0,384144.0,302372.0,607134.0,181258.0,303343.0,419136.0,43250.0,159373.0,41941.0,180137.0,47559.0,98057.0,410017.0,32844.0,32419.0,35463.0,315888.0,119435.0,190851.0,25416.0,31916.0,,,,,,,,,5.5,3.75,1.62,5.0,3.75,1.57,4.6,3.5,1.65,5.5,3.8,1.62,6.29,3.92,1.62,6.0,3.4,1.67,,,,6.0,3.9,1.62,,,,,,
1527,21221,19694,19694,2014/2015,33,2015-04-11,1726213,8426,9927,2,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,109622.0,287156.0,149174.0,159663.0,195283.0,80293.0,89405.0,214953.0,195678.0,36611.0,156937.0,241996.0,98959.0,264686.0,41060.0,95176.0,35451.0,37294.0,41059.0,363351.0,32826.0,23117.0,,,,,,,,,2.05,3.4,3.6,1.9,3.4,3.6,2.0,3.3,3.3,2.05,3.5,3.5,2.14,3.54,3.59,2.1,3.3,3.6,,,,2.1,3.5,3.6,,,,,,
1528,21222,19694,19694,2014/2015,33,2015-04-11,1726214,8467,8284,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,14100.0,32725.0,23151.0,35968.0,67228.0,17528.0,32973.0,181262.0,282253.0,95793.0,35725.0,186891.0,171708.0,186951.0,17361.0,32951.0,17525.0,32450.0,35587.0,47190.0,210858.0,32829.0,,,,,,,,,2.15,3.4,3.3,2.1,3.4,3.0,2.2,3.2,3.0,2.2,3.3,3.4,2.26,3.39,3.45,2.3,3.2,3.2,,,,2.2,3.4,3.5,,,,,,
1529,21223,19694,19694,2014/2015,33,2015-04-13,1726215,9800,8649,0,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,115675.0,245022.0,318493.0,356406.0,109786.0,155350.0,591757.0,23660.0,25411.0,277569.0,171803.0,32658.0,294863.0,253631.0,369742.0,35955.0,32833.0,35398.0,24439.0,46377.0,210382.0,135335.0,,,,,,,,,2.8,3.4,2.4,2.8,3.25,2.3,2.8,3.2,2.3,2.9,3.3,2.38,3.13,3.39,2.4,3.1,3.3,2.3,,,,3.0,3.4,2.45,,,,,,
1530,21224,19694,19694,2014/2015,34,2015-04-24,1955042,8429,9927,2,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,41066.0,445515.0,241424.0,391038.0,262930.0,314409.0,355744.0,127140.0,190493.0,25674.0,30953.0,241996.0,98959.0,264686.0,41060.0,95176.0,35451.0,37294.0,41059.0,306651.0,363351.0,32826.0,,,,,,,,,2.3,3.4,3.0,2.15,3.3,3.0,2.1,3.3,3.1,2.25,3.4,3.1,2.4,3.61,3.01,2.25,3.3,3.2,,,,2.4,3.6,2.9,,,,,,
1531,21225,19694,19694,2014/2015,34,2015-04-25,1955043,8284,8467,0,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,186891.0,171708.0,186951.0,32732.0,32951.0,210858.0,32618.0,35587.0,17525.0,23415.0,32829.0,14100.0,32725.0,23151.0,29049.0,181262.0,28110.0,47575.0,17528.0,39079.0,95793.0,35725.0,,,,,,,,,2.75,3.1,2.63,2.4,3.2,2.7,2.3,3.2,2.8,2.7,3.1,2.7,2.82,3.31,2.68,2.7,3.1,2.7,,,,2.75,3.25,2.7,,,,,,
1532,21226,19694,19694,2014/2015,34,2015-04-25,1955044,8066,8485,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,34213.0,34259.0,35751.0,275936.0,180274.0,181255.0,41896.0,439369.0,469296.0,27974.0,147877.0,47559.0,98057.0,171094.0,32844.0,32419.0,119435.0,35463.0,118897.0,25416.0,190851.0,31916.0,,,,,,,,,2.88,3.6,2.3,2.7,3.4,2.3,2.8,3.2,2.3,3.0,3.3,2.3,3.24,3.35,2.35,3.0,3.2,2.38,,,,3.1,3.4,2.38,,,,,,
1533,21227,19694,19694,2014/2015,34,2015-04-25,1955045,8649,8426,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,7,7,9,11,11,32658.0,294863.0,35955.0,32833.0,253631.0,35398.0,176718.0,24439.0,135335.0,210382.0,46377.0,109622.0,287156.0,149174.0,159663.0,195283.0,89405.0,214953.0,195678.0,80293.0,36611.0,156937.0,,,,,,,,,2.4,3.6,2.7,2.3,3.3,2.75,2.2,3.2,3.0,2.5,3.25,2.8,2.59,3.37,2.88,2.5,3.2,2.8,,,,2.55,3.4,2.8,,,,,,
