2012/2013,1899 Hoffenheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-1.0,1.0,2.0,0.0,0.0,17.0,-5.0,1.0,6.0,0.0,0.0,18.0,-7.0,4.0,11.0,3.0,0.25,16.0,-5.0,7.0,12.0,6.0,0.4,11.0,-2.0,10.0,12.0,7.0,0.3888888888888889,9.0,-2.0,10.0,12.0,7.0,0.3333333333333333,13.0,-4.0,10.0,14.0,8.0,0.3333333333333333,14.0,-4.0,13.0,17.0,8.0,0.3333333333333333,14.0,-7.0,13.0,20.0,11.0,0.4074074074074074,13.0,-6.0,16.0,22.0,12.0,0.4,13.0,-6.0,17.0,23.0,12.0,0.3870967741935484,14.0,-8.0,18.0,26.0,12.0,0.35294117647058826,16.0,-9.0,19.0,28.0,12.0,0.32432432432432434,16.0,-11.0,21.0,32.0,12.0,0.3157894736842105,16.0,-14.0,22.0,36.0,12.0,0.2926829268292683,16.0,-16.0,22.0,38.0,12.0,0.2857142857142857,16.0,-18.0,23.0,41.0,13.0,0.28888888888888886,16.0,-18.0,23.0,41.0,13.0,0.2708333333333333,17.0,-19.0,24.0,43.0,16.0,0.3137254901960784,16.0,-18.0,26.0,44.0,16.0,0.2962962962962963,16.0,-19.0,26.0,45.0,16.0,0.2807017543859649,16.0,-20.0,26.0,46.0,16.0,0.26666666666666666,17.0,-21.0,27.0,48.0,16.0,0.25396825396825395,17.0,-22.0,27.0,49.0,19.0,0.2878787878787879,17.0,-19.0,30.0,49.0,20.0,0.2898550724637681,17.0,-19.0,30.0,49.0,20.0,0.2777777777777778,17.0,-22.0,30.0,52.0,23.0,0.30666666666666664,17.0,-19.0,33.0,52.0,24.0,0.3076923076923077,17.0,-19.0,35.0,54.0,24.0,0.2962962962962963,17.0,-24.0,35.0,59.0,27.0,0.32142857142857145,17.0,-23.0,37.0,60.0,28.0,0.32941176470588235,17.0,-23.0,39.0,62.0,28.0,0.3181818181818182,17.0,-26.0,40.0,66.0,31.0,0.34065934065934067,16.0,-25.0,42.0,67.0
2012/2013,Bayer Leverkusen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,1.0,2.0,3.0,0.5,9.0,1.0,3.0,2.0,3.0,0.3333333333333333,12.0,-2.0,3.0,5.0,4.0,0.3333333333333333,13.0,-2.0,4.0,6.0,7.0,0.4666666666666667,8.0,0.0,7.0,7.0,10.0,0.5555555555555556,7.0,2.0,9.0,7.0,11.0,0.5238095238095238,6.0,2.0,11.0,9.0,12.0,0.5,5.0,2.0,13.0,11.0,15.0,0.625,5.0,3.0,15.0,12.0,18.0,0.6666666666666666,4.0,4.0,18.0,14.0,18.0,0.6,5.0,2.0,19.0,17.0,21.0,0.6774193548387096,5.0,4.0,21.0,17.0,24.0,0.7058823529411765,5.0,5.0,23.0,18.0,27.0,0.7297297297297297,2.0,8.0,27.0,19.0,30.0,0.7894736842105263,2.0,9.0,28.0,19.0,30.0,0.7317073170731707,2.0,8.0,30.0,22.0,33.0,0.7857142857142857,2.0,11.0,33.0,22.0,36.0,0.8,2.0,13.0,36.0,23.0,37.0,0.7708333333333334,2.0,13.0,36.0,23.0,37.0,0.7254901960784313,3.0,12.0,38.0,26.0,38.0,0.7037037037037037,3.0,12.0,41.0,29.0,41.0,0.7192982456140351,3.0,13.0,43.0,30.0,42.0,0.7,3.0,13.0,43.0,30.0,45.0,0.7142857142857143,3.0,14.0,45.0,31.0,45.0,0.6818181818181818,3.0,13.0,45.0,32.0,45.0,0.6521739130434783,3.0,12.0,46.0,34.0,48.0,0.6666666666666666,3.0,15.0,50.0,35.0,49.0,0.6533333333333333,3.0,15.0,51.0,36.0,50.0,0.6410256410256411,3.0,15.0,53.0,38.0,53.0,0.654320987654321,3.0,20.0,58.0,38.0,56.0,0.6666666666666666,3.0,21.0,59.0,38.0,59.0,0.6941176470588235,3.0,23.0,61.0,38.0,62.0,0.7045454545454546,3.0,25.0,64.0,39.0,65.0,0.7142857142857143,3.0,26.0,65.0,39.0
2012/2013,Bayern München,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,6.0,1.0,1.0,8.0,9.0,1.0,9.0,1.0,1.0,10.0,12.0,2.0,12.0,1.0,1.0,12.0,14.0,2.0,15.0,1.0,1.0,15.0,17.0,2.0,18.0,1.0,1.0,17.0,19.0,2.0,21.0,1.0,1.0,19.0,21.0,2.0,24.0,1.0,1.0,24.0,26.0,2.0,24.0,1.0,1.0,23.0,27.0,4.0,27.0,1.0,1.0,26.0,30.0,4.0,30.0,1.0,1.0,28.0,32.0,4.0,31.0,1.0,1.0,28.0,33.0,5.0,34.0,1.0,1.0,33.0,38.0,5.0,37.0,1.0,1.0,35.0,40.0,5.0,38.0,1.0,1.0,35.0,41.0,6.0,41.0,1.0,1.0,37.0,43.0,6.0,42.0,1.0,1.0,37.0,44.0,7.0,45.0,1.0,1.0,39.0,46.0,7.0,48.0,1.0,1.0,41.0,48.0,7.0,51.0,1.0,1.0,44.0,51.0,7.0,54.0,1.0,1.0,48.0,55.0,7.0,57.0,1.0,1.0,50.0,57.0,7.0,60.0,1.0,1.0,55.0,63.0,8.0,63.0,1.0,1.0,56.0,64.0,8.0,66.0,1.0,1.0,57.0,67.0,10.0,69.0,1.0,1.0,58.0,69.0,11.0,72.0,1.0,1.0,65.0,78.0,13.0,75.0,1.0,1.0,66.0,79.0,13.0,78.0,1.0,1.0,70.0,83.0,13.0,81.0,1.0,1.0,75.0,89.0,14.0,84.0,1.0,1.0,76.0,90.0,14.0,85.0,1.0,1.0,76.0,91.0,15.0,88.0,1.0,1.0,79.0,94.0,15.0,91.0,1.0,1.0,80.0,98.0,18.0
2012/2013,Bor. Mönchengladbach,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,0.6666666666666666,8.0,1.0,2.0,1.0,4.0,0.4444444444444444,9.0,0.0,4.0,4.0,5.0,0.4166666666666667,9.0,0.0,5.0,5.0,6.0,0.4,10.0,0.0,7.0,7.0,6.0,0.3333333333333333,13.0,-5.0,7.0,12.0,9.0,0.42857142857142855,10.0,-3.0,9.0,12.0,9.0,0.375,13.0,-7.0,9.0,16.0,12.0,0.5,9.0,-6.0,12.0,18.0,13.0,0.48148148148148145,11.0,-6.0,13.0,19.0,16.0,0.5333333333333333,8.0,-4.0,17.0,21.0,16.0,0.5161290322580645,11.0,-5.0,18.0,23.0,17.0,0.5,11.0,-5.0,19.0,24.0,20.0,0.5405405405405406,9.0,-3.0,21.0,24.0,21.0,0.5526315789473685,10.0,-3.0,22.0,25.0,24.0,0.5853658536585366,8.0,-1.0,24.0,25.0,25.0,0.5952380952380952,8.0,-1.0,25.0,26.0,26.0,0.5777777777777777,8.0,-1.0,25.0,26.0,29.0,0.6041666666666666,7.0,0.0,27.0,27.0,29.0,0.5686274509803921,7.0,-1.0,28.0,29.0,30.0,0.5555555555555556,8.0,-1.0,31.0,32.0,30.0,0.5263157894736842,10.0,-2.0,31.0,33.0,31.0,0.5166666666666667,10.0,-2.0,32.0,34.0,34.0,0.5396825396825397,9.0,-1.0,33.0,34.0,35.0,0.5303030303030303,9.0,-1.0,34.0,35.0,38.0,0.5507246376811594,7.0,0.0,35.0,35.0,38.0,0.5277777777777778,8.0,-2.0,35.0,37.0,41.0,0.5466666666666666,7.0,-1.0,36.0,37.0,41.0,0.5256410256410257,7.0,-3.0,36.0,39.0,44.0,0.5432098765432098,7.0,-2.0,37.0,39.0,44.0,0.5238095238095238,7.0,-4.0,38.0,42.0,44.0,0.5176470588235295,8.0,-5.0,38.0,43.0,47.0,0.5340909090909091,8.0,-3.0,42.0,45.0,47.0,0.5164835164835165,8.0,-4.0,45.0,49.0
2012/2013,Borussia Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,0.6666666666666666,6.0,1.0,3.0,2.0,7.0,0.7777777777777778,5.0,4.0,6.0,2.0,7.0,0.5833333333333334,4.0,3.0,8.0,5.0,8.0,0.5333333333333333,6.0,3.0,11.0,8.0,11.0,0.6111111111111112,3.0,8.0,16.0,8.0,12.0,0.5714285714285714,4.0,8.0,17.0,9.0,12.0,0.5,4.0,7.0,18.0,11.0,15.0,0.625,4.0,9.0,20.0,11.0,16.0,0.5925925925925926,5.0,9.0,20.0,11.0,19.0,0.6333333333333333,4.0,11.0,23.0,12.0,22.0,0.7096774193548387,4.0,13.0,26.0,13.0,25.0,0.7352941176470589,2.0,14.0,28.0,14.0,26.0,0.7027027027027027,3.0,14.0,29.0,15.0,27.0,0.7105263157894737,3.0,14.0,30.0,16.0,27.0,0.6585365853658537,3.0,13.0,32.0,19.0,30.0,0.7142857142857143,3.0,15.0,35.0,20.0,33.0,0.7333333333333333,3.0,20.0,40.0,20.0,36.0,0.75,3.0,23.0,43.0,20.0,39.0,0.7647058823529411,2.0,24.0,46.0,22.0,39.0,0.7222222222222222,2.0,21.0,47.0,26.0,42.0,0.7368421052631579,2.0,24.0,50.0,26.0,43.0,0.7166666666666667,2.0,24.0,51.0,27.0,46.0,0.7301587301587301,2.0,26.0,54.0,28.0,46.0,0.696969696969697,2.0,25.0,55.0,30.0,49.0,0.7101449275362319,2.0,29.0,60.0,31.0,52.0,0.7222222222222222,2.0,30.0,62.0,32.0,55.0,0.7333333333333333,2.0,32.0,66.0,34.0,58.0,0.7435897435897436,2.0,37.0,72.0,35.0,61.0,0.7530864197530864,2.0,39.0,74.0,35.0,64.0,0.7619047619047619,2.0,40.0,76.0,36.0,65.0,0.7647058823529411,2.0,40.0,77.0,37.0,66.0,0.75,2.0,40.0,80.0,40.0,66.0,0.7252747252747253,2.0,39.0,81.0,42.0
2012/2013,Eintracht Frankfurt,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,5.0,6.0,1.0,9.0,1.0,2.0,6.0,9.0,3.0,12.0,1.0,2.0,7.0,11.0,4.0,13.0,0.8666666666666667,2.0,7.0,14.0,7.0,16.0,0.8888888888888888,2.0,8.0,16.0,8.0,16.0,0.7619047619047619,2.0,6.0,16.0,10.0,19.0,0.7916666666666666,2.0,8.0,19.0,11.0,19.0,0.7916666666666666,3.0,7.0,20.0,13.0,20.0,0.7407407407407407,3.0,7.0,21.0,14.0,20.0,0.6666666666666666,3.0,5.0,21.0,16.0,23.0,0.7419354838709677,3.0,7.0,25.0,18.0,24.0,0.7058823529411765,4.0,7.0,26.0,19.0,24.0,0.6486486486486487,5.0,5.0,27.0,22.0,24.0,0.631578947368421,5.0,1.0,27.0,26.0,27.0,0.6585365853658537,4.0,4.0,31.0,27.0,30.0,0.7142857142857143,4.0,6.0,33.0,27.0,30.0,0.6666666666666666,4.0,4.0,34.0,30.0,33.0,0.6875,4.0,5.0,36.0,31.0,36.0,0.7058823529411765,4.0,7.0,38.0,31.0,37.0,0.6851851851851852,4.0,7.0,38.0,31.0,37.0,0.6491228070175439,4.0,4.0,38.0,34.0,38.0,0.6333333333333333,4.0,4.0,38.0,34.0,38.0,0.6031746031746031,4.0,3.0,38.0,35.0,39.0,0.5909090909090909,5.0,3.0,38.0,35.0,39.0,0.5652173913043478,4.0,2.0,39.0,37.0,42.0,0.5833333333333334,5.0,3.0,42.0,39.0,42.0,0.56,6.0,2.0,42.0,40.0,42.0,0.5384615384615384,6.0,0.0,42.0,42.0,45.0,0.5555555555555556,6.0,1.0,43.0,42.0,46.0,0.5476190476190477,5.0,1.0,43.0,42.0,49.0,0.5764705882352941,5.0,3.0,46.0,43.0,50.0,0.5681818181818182,6.0,3.0,47.0,44.0,51.0,0.5604395604395604,6.0,3.0,49.0,46.0
2012/2013,FC Augsburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-2.0,0.0,2.0,0.0,0.0,16.0,-4.0,1.0,5.0,1.0,0.1111111111111111,15.0,-4.0,1.0,5.0,1.0,0.08333333333333333,18.0,-6.0,1.0,7.0,1.0,0.06666666666666667,18.0,-8.0,2.0,10.0,2.0,0.1111111111111111,18.0,-8.0,2.0,10.0,5.0,0.23809523809523808,16.0,-6.0,5.0,11.0,6.0,0.25,16.0,-6.0,5.0,11.0,6.0,0.25,17.0,-8.0,5.0,13.0,6.0,0.2222222222222222,18.0,-10.0,5.0,15.0,6.0,0.2,18.0,-12.0,6.0,18.0,6.0,0.1935483870967742,18.0,-14.0,8.0,22.0,7.0,0.20588235294117646,18.0,-14.0,9.0,23.0,7.0,0.1891891891891892,18.0,-15.0,10.0,25.0,8.0,0.21052631578947367,17.0,-15.0,11.0,26.0,8.0,0.1951219512195122,17.0,-17.0,11.0,28.0,9.0,0.21428571428571427,17.0,-17.0,12.0,29.0,12.0,0.26666666666666666,17.0,-16.0,15.0,31.0,13.0,0.2708333333333333,16.0,-16.0,15.0,31.0,14.0,0.27450980392156865,17.0,-16.0,16.0,32.0,15.0,0.2777777777777778,17.0,-16.0,17.0,33.0,15.0,0.2631578947368421,17.0,-17.0,18.0,35.0,18.0,0.3,16.0,-16.0,20.0,36.0,21.0,0.3333333333333333,16.0,-15.0,21.0,36.0,21.0,0.3181818181818182,16.0,-16.0,22.0,38.0,24.0,0.34782608695652173,16.0,-15.0,23.0,38.0,24.0,0.3333333333333333,16.0,-17.0,23.0,40.0,24.0,0.32,16.0,-19.0,25.0,44.0,27.0,0.34615384615384615,16.0,-17.0,27.0,44.0,27.0,0.3333333333333333,16.0,-18.0,27.0,45.0,30.0,0.35714285714285715,16.0,-15.0,30.0,45.0,30.0,0.35294117647058826,16.0,-17.0,30.0,47.0,30.0,0.3409090909090909,16.0,-20.0,30.0,50.0,33.0,0.3626373626373626,15.0,-18.0,33.0,51.0
2012/2013,FC Schalke 04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,8.0,0.0,2.0,2.0,4.0,0.6666666666666666,4.0,2.0,5.0,3.0,7.0,0.7777777777777778,4.0,4.0,7.0,3.0,7.0,0.5833333333333334,5.0,2.0,7.0,5.0,10.0,0.6666666666666666,4.0,5.0,10.0,5.0,11.0,0.6111111111111112,4.0,5.0,12.0,7.0,14.0,0.6666666666666666,3.0,8.0,15.0,7.0,17.0,0.7083333333333334,3.0,9.0,17.0,8.0,20.0,0.8333333333333334,2.0,10.0,18.0,8.0,20.0,0.7407407407407407,2.0,9.0,20.0,11.0,23.0,0.7666666666666667,2.0,10.0,22.0,12.0,23.0,0.7419354838709677,2.0,8.0,22.0,14.0,24.0,0.7058823529411765,3.0,8.0,23.0,15.0,24.0,0.6486486486486487,4.0,6.0,24.0,18.0,25.0,0.6578947368421053,4.0,6.0,25.0,19.0,25.0,0.6097560975609756,5.0,4.0,26.0,22.0,25.0,0.5952380952380952,7.0,2.0,27.0,25.0,28.0,0.6222222222222222,5.0,3.0,32.0,29.0,29.0,0.6041666666666666,6.0,3.0,32.0,29.0,29.0,0.5686274509803921,6.0,2.0,33.0,31.0,29.0,0.5370370370370371,10.0,-2.0,33.0,35.0,30.0,0.5263157894736842,9.0,-2.0,35.0,37.0,33.0,0.55,9.0,-1.0,37.0,38.0,36.0,0.5714285714285714,6.0,2.0,41.0,39.0,39.0,0.5909090909090909,4.0,3.0,43.0,40.0,39.0,0.5652173913043478,5.0,0.0,43.0,43.0,42.0,0.5833333333333334,4.0,3.0,46.0,43.0,45.0,0.6,4.0,5.0,48.0,43.0,46.0,0.5897435897435898,4.0,5.0,50.0,45.0,46.0,0.5679012345679012,4.0,4.0,50.0,46.0,49.0,0.5833333333333334,4.0,7.0,54.0,47.0,52.0,0.611764705882353,4.0,8.0,55.0,47.0,52.0,0.5909090909090909,4.0,7.0,56.0,49.0,55.0,0.6043956043956044,4.0,8.0,58.0,50.0
2012/2013,Fortuna Düsseldorf,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,4.0,0.6666666666666666,5.0,2.0,2.0,0.0,5.0,0.5555555555555556,7.0,2.0,2.0,0.0,6.0,0.5,7.0,2.0,2.0,0.0,9.0,0.6,5.0,4.0,4.0,0.0,10.0,0.5555555555555556,6.0,4.0,6.0,2.0,10.0,0.47619047619047616,7.0,3.0,6.0,3.0,10.0,0.4166666666666667,11.0,-2.0,6.0,8.0,10.0,0.4166666666666667,13.0,-5.0,7.0,12.0,10.0,0.37037037037037035,15.0,-6.0,9.0,15.0,11.0,0.36666666666666664,14.0,-6.0,10.0,16.0,11.0,0.3548387096774194,16.0,-7.0,11.0,18.0,14.0,0.4117647058823529,14.0,-5.0,13.0,18.0,15.0,0.40540540540540543,14.0,-5.0,14.0,19.0,18.0,0.47368421052631576,13.0,-1.0,18.0,19.0,18.0,0.43902439024390244,15.0,-3.0,18.0,21.0,21.0,0.5,13.0,-2.0,20.0,22.0,21.0,0.4666666666666667,14.0,-3.0,22.0,25.0,21.0,0.4375,14.0,-4.0,23.0,27.0,24.0,0.47058823529411764,13.0,-2.0,26.0,28.0,24.0,0.4444444444444444,15.0,-3.0,26.0,29.0,27.0,0.47368421052631576,13.0,-2.0,27.0,29.0,27.0,0.45,13.0,-3.0,28.0,31.0,28.0,0.4444444444444444,12.0,-3.0,29.0,32.0,28.0,0.42424242424242425,15.0,-4.0,31.0,35.0,29.0,0.42028985507246375,15.0,-4.0,32.0,36.0,29.0,0.4027777777777778,15.0,-7.0,33.0,40.0,29.0,0.38666666666666666,15.0,-10.0,33.0,43.0,30.0,0.38461538461538464,15.0,-10.0,35.0,45.0,30.0,0.37037037037037035,15.0,-11.0,36.0,47.0,30.0,0.35714285714285715,15.0,-12.0,37.0,49.0,30.0,0.35294117647058826,15.0,-14.0,38.0,52.0,30.0,0.3409090909090909,15.0,-15.0,39.0,54.0,30.0,0.32967032967032966,17.0,-18.0,39.0,57.0
2012/2013,Hamburger SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-1.0,0.0,1.0,0.0,0.0,15.0,-3.0,0.0,3.0,0.0,0.0,17.0,-4.0,2.0,6.0,3.0,0.25,15.0,-3.0,5.0,8.0,4.0,0.26666666666666666,14.0,-3.0,7.0,10.0,7.0,0.3888888888888889,10.0,-2.0,8.0,10.0,10.0,0.47619047619047616,8.0,-1.0,9.0,10.0,10.0,0.4166666666666667,10.0,-2.0,9.0,11.0,13.0,0.5416666666666666,7.0,0.0,11.0,11.0,13.0,0.48148148148148145,9.0,-3.0,11.0,14.0,14.0,0.4666666666666667,10.0,-3.0,11.0,14.0,17.0,0.5483870967741935,9.0,-2.0,12.0,14.0,17.0,0.5,10.0,-4.0,12.0,16.0,20.0,0.5405405405405406,8.0,-2.0,15.0,17.0,21.0,0.5526315789473685,9.0,-2.0,16.0,18.0,24.0,0.5853658536585366,7.0,0.0,18.0,18.0,24.0,0.5714285714285714,10.0,-3.0,18.0,21.0,25.0,0.5555555555555556,9.0,-3.0,19.0,22.0,28.0,0.5833333333333334,9.0,-2.0,22.0,24.0,28.0,0.5490196078431373,9.0,-4.0,22.0,26.0,31.0,0.5740740740740741,7.0,-1.0,26.0,27.0,34.0,0.5964912280701754,6.0,0.0,27.0,27.0,34.0,0.5666666666666667,6.0,-4.0,28.0,32.0,35.0,0.5555555555555556,7.0,-4.0,29.0,33.0,38.0,0.5757575757575758,6.0,-3.0,30.0,33.0,38.0,0.5507246376811594,8.0,-4.0,30.0,34.0,38.0,0.5277777777777778,9.0,-11.0,32.0,43.0,38.0,0.5066666666666667,11.0,-12.0,32.0,44.0,41.0,0.5256410256410257,8.0,-11.0,34.0,45.0,44.0,0.5432098765432098,8.0,-10.0,36.0,46.0,44.0,0.5238095238095238,8.0,-13.0,37.0,50.0,45.0,0.5294117647058824,7.0,-13.0,38.0,51.0,48.0,0.5454545454545454,7.0,-10.0,42.0,52.0,48.0,0.5274725274725275,7.0,-11.0,42.0,53.0
2012/2013,Hannover 96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,9.0,0.0,2.0,2.0,4.0,0.6666666666666666,3.0,4.0,6.0,2.0,7.0,0.7777777777777778,3.0,5.0,9.0,4.0,7.0,0.5833333333333334,3.0,3.0,10.0,7.0,10.0,0.6666666666666666,3.0,6.0,14.0,8.0,10.0,0.5555555555555556,5.0,5.0,14.0,9.0,11.0,0.5238095238095238,5.0,5.0,15.0,10.0,11.0,0.4583333333333333,6.0,3.0,16.0,13.0,11.0,0.4583333333333333,10.0,2.0,18.0,16.0,14.0,0.5185185185185185,6.0,4.0,20.0,16.0,17.0,0.5666666666666667,6.0,6.0,24.0,18.0,17.0,0.5483870967741935,6.0,5.0,25.0,20.0,17.0,0.5,8.0,0.0,25.0,25.0,20.0,0.5405405405405406,6.0,2.0,27.0,25.0,20.0,0.5263157894736842,12.0,1.0,28.0,27.0,23.0,0.5609756097560976,10.0,2.0,31.0,29.0,23.0,0.5476190476190477,11.0,1.0,32.0,31.0,23.0,0.5111111111111111,11.0,0.0,36.0,36.0,26.0,0.5416666666666666,10.0,1.0,38.0,37.0,26.0,0.5098039215686274,10.0,-1.0,38.0,39.0,29.0,0.5370370370370371,9.0,0.0,39.0,39.0,30.0,0.5263157894736842,8.0,0.0,41.0,41.0,33.0,0.55,7.0,4.0,46.0,42.0,33.0,0.5238095238095238,10.0,2.0,47.0,45.0,34.0,0.5151515151515151,10.0,2.0,47.0,45.0,34.0,0.4927536231884058,10.0,1.0,47.0,46.0,37.0,0.5138888888888888,10.0,3.0,49.0,46.0,38.0,0.5066666666666667,9.0,3.0,49.0,46.0,38.0,0.48717948717948717,10.0,1.0,50.0,49.0,38.0,0.4691358024691358,11.0,-4.0,51.0,55.0,41.0,0.4880952380952381,9.0,-3.0,54.0,57.0,42.0,0.49411764705882355,9.0,-3.0,56.0,59.0,42.0,0.4772727272727273,9.0,-5.0,57.0,62.0,45.0,0.4945054945054945,9.0,-2.0,60.0,62.0
2012/2013,SC Freiburg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,11.0,0.0,1.0,1.0,1.0,0.16666666666666666,14.0,-2.0,1.0,3.0,4.0,0.4444444444444444,8.0,0.0,6.0,6.0,5.0,0.4166666666666667,8.0,0.0,6.0,6.0,5.0,0.3333333333333333,12.0,-1.0,7.0,8.0,5.0,0.2777777777777778,14.0,-2.0,8.0,10.0,8.0,0.38095238095238093,11.0,1.0,11.0,10.0,11.0,0.4583333333333333,7.0,3.0,13.0,10.0,11.0,0.4583333333333333,12.0,1.0,13.0,12.0,12.0,0.4444444444444444,12.0,1.0,14.0,13.0,13.0,0.43333333333333335,11.0,1.0,14.0,13.0,16.0,0.5161290322580645,10.0,2.0,16.0,14.0,19.0,0.5588235294117647,6.0,5.0,19.0,14.0,19.0,0.5135135135135135,10.0,3.0,19.0,16.0,20.0,0.5263157894736842,11.0,3.0,20.0,17.0,23.0,0.5609756097560976,9.0,4.0,21.0,17.0,26.0,0.6190476190476191,5.0,6.0,24.0,18.0,27.0,0.6,6.0,6.0,24.0,18.0,28.0,0.5833333333333334,8.0,6.0,24.0,18.0,28.0,0.5490196078431373,8.0,5.0,25.0,20.0,31.0,0.5740740740740741,5.0,6.0,26.0,20.0,34.0,0.5964912280701754,5.0,7.0,29.0,22.0,35.0,0.5833333333333334,5.0,7.0,29.0,22.0,36.0,0.5714285714285714,5.0,7.0,30.0,23.0,36.0,0.5454545454545454,8.0,4.0,32.0,28.0,36.0,0.5217391304347826,9.0,0.0,33.0,33.0,39.0,0.5416666666666666,7.0,2.0,35.0,33.0,42.0,0.56,5.0,3.0,36.0,33.0,45.0,0.5769230769230769,5.0,5.0,39.0,34.0,45.0,0.5555555555555556,5.0,4.0,40.0,36.0,45.0,0.5357142857142857,6.0,3.0,40.0,37.0,48.0,0.5647058823529412,6.0,5.0,42.0,37.0,51.0,0.5795454545454546,5.0,6.0,44.0,38.0,51.0,0.5604395604395604,5.0,5.0,45.0,40.0
2012/2013,SpVgg Greuther Fürth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-3.0,0.0,3.0,3.0,0.5,11.0,-2.0,1.0,3.0,3.0,0.3333333333333333,13.0,-4.0,1.0,5.0,4.0,0.3333333333333333,14.0,-4.0,2.0,6.0,4.0,0.26666666666666666,16.0,-6.0,2.0,8.0,4.0,0.2222222222222222,17.0,-8.0,2.0,10.0,4.0,0.19047619047619047,18.0,-9.0,2.0,11.0,5.0,0.20833333333333334,17.0,-9.0,5.0,14.0,6.0,0.25,18.0,-9.0,6.0,15.0,7.0,0.25925925925925924,17.0,-9.0,7.0,16.0,7.0,0.23333333333333334,17.0,-11.0,9.0,20.0,7.0,0.22580645161290322,17.0,-13.0,10.0,23.0,8.0,0.23529411764705882,17.0,-13.0,10.0,23.0,8.0,0.21621621621621623,17.0,-15.0,10.0,25.0,8.0,0.21052631578947367,18.0,-16.0,10.0,26.0,8.0,0.1951219512195122,18.0,-17.0,10.0,27.0,9.0,0.21428571428571427,18.0,-17.0,11.0,28.0,9.0,0.2,18.0,-19.0,11.0,30.0,9.0,0.1875,18.0,-22.0,11.0,33.0,12.0,0.23529411764705882,18.0,-21.0,13.0,34.0,12.0,0.2222222222222222,18.0,-22.0,13.0,35.0,12.0,0.21052631578947367,18.0,-23.0,13.0,36.0,13.0,0.21666666666666667,18.0,-23.0,13.0,36.0,14.0,0.2222222222222222,18.0,-23.0,14.0,37.0,14.0,0.21212121212121213,18.0,-26.0,14.0,40.0,15.0,0.21739130434782608,18.0,-26.0,16.0,42.0,15.0,0.20833333333333334,18.0,-27.0,18.0,45.0,15.0,0.2,18.0,-28.0,18.0,46.0,15.0,0.19230769230769232,18.0,-33.0,19.0,52.0,18.0,0.2222222222222222,18.0,-32.0,20.0,52.0,18.0,0.21428571428571427,18.0,-33.0,22.0,55.0,21.0,0.24705882352941178,18.0,-31.0,24.0,55.0,21.0,0.23863636363636365,18.0,-32.0,25.0,57.0,21.0,0.23076923076923078,18.0,-34.0,26.0,60.0
